date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2025-12-31;01:00:00;Executed;"KF3I9W3YO4ZDBEFJCHKK9F";"Scalable Capital Broker 2x savings plan";Cash;Deposit;;;;200,00;0,00;;EUR
2025-12-30;09:04:48;Executed;"SCALexGWZZgsQVU";"Leverage Shares 3x UBER ETP Securities";Security;Sell;XS2337092550;1.000;0,5617;561,70;0,00;0,00;EUR
2025-12-29;11:51:08;Executed;"SCALzFYPN7CN29m";"Alphabet A";Security;Savings plan;US02079K3059;0,944108;264,80;-249,9997984;0,00;0,00;EUR
2025-12-29;11:44:00;Executed;"SCALg5p91UunFQt";"Leverage Shares 3x UBER ETP Securities";Security;Savings plan;XS2337092550;885,582713;0,5646;-499,9999997598;0,00;0,00;EUR
2025-12-29;11:39:00;Executed;"SCALyF2mnGd8oX7";"Leverage Shares 3x Long Gold";Security;Savings plan;XS2472195101;9,681479;51,645;-499,999982955;0,00;0,00;EUR
2025-12-29;11:23:30;Executed;"SCALwccxTJRodS3";"Leverage Shares 4x Long Semiconductors ETP";Security;Savings plan;XS2779861082;33,507572;7,461;-249,999994692;0,00;0,00;EUR
2025-12-29;11:13:31;Executed;"SCALU3XSLEaiwyg";"Leverage Shares 3x NVIDIA ETP";Security;Savings plan;XS2820604770;10,085118;49,578;-499,999980204;0,00;0,00;EUR
2025-12-29;10:35:26;Cancelled;"SCAL1hT6re1Cfv8";"Leverage Shares 3x UBER ETP Securities";Security;Sell;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-12-29;10:32:49;Executed;"SCALa3yG843RuEG";"Leverage Shares 3x Baidu ETP Securities";Security;Sell;XS2757381749;100;5,768;576,80;0,00;0,00;EUR
2025-12-29;10:30:02;Executed;"SCALHf52PZ98fQY";"Leverage Shares 3x UBER ETP Securities";Security;Sell;XS2337092550;1.000;0,5565;556,50;0,00;0,00;EUR
2025-12-29;09:51:38;Executed;"SCALz6YN3AoGGdn";"Leverage Shares 3x UBER ETP Securities";Security;Sell;XS2337092550;1.000;0,5532;553,20;0,00;-107,53;EUR
2025-12-29;09:47:16;Executed;"SCALNgyTuYgjtZs";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;20;27,816;556,32;0,00;39,73;EUR
2025-12-29;09:32:32;Executed;"SCALLx6oQkzxUCM";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;10;27,882;278,82;0,00;22,64;EUR
2025-12-29;07:33:48;Executed;"SCALqGGaU7TuYFf";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;30;24,968;-749,04;0,00;0,00;EUR
2025-12-29;01:00:00;Executed;"295908_d33w2jiDjraqDPNad9wEPM";"Meta Platforms A";Cash;Distribution;US30303M1027;;;0,39;0,00;0,17;EUR
2025-12-24;01:00:00;Executed;"AZJPQCHHE8GRXDW0";"PRIME+ subscription";Cash;Fee;;;;-4,99;0,00;;EUR
2025-12-24;01:00:00;Executed;"KJOX4V4EQDK1JXPDCQDYQZ";"Scalable Capital Broker 2x savings plan";Cash;Deposit;;;;750,00;0,00;;EUR
2025-12-23;18:07:39;Executed;"SCALJcz2JZLcEtr";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;20;25,042;500,84;0,00;30,30;EUR
2025-12-23;01:00:00;Executed;"TIHPF6324WMCLPJO5CQBBD";"Scalable Capital Broker 3x savings plan";Cash;Deposit;;;;1.250,00;0,00;;EUR
2025-12-22;18:56:50;Executed;"SCALRGXewv2gAUr";"WisdomTree Natural Gas";Security;Buy;JE00BN7KB334;60;4,9232;-295,392;0,00;0,00;EUR
2025-12-22;08:51:37;Executed;"SCALLRJFvY4ECf4";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;30;23,564;706,92;0,00;14,86;EUR
2025-12-18;16:16:28;Executed;"SCALTg88DVwkD9V";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;680;0,5397;-366,996;0,00;0,00;EUR
2025-12-18;16:16:10;Cancelled;"SCALZdDmKYLSUBF";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-12-18;14:34:16;Cancelled;"SCALpko4PDrM36N";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;0;0,00;0,00;0,00;0,00;EUR
2025-12-16;17:39:44;Executed;"SCALG3x8NHK3ckX";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;600;0,5679;-340,74;0,00;0,00;EUR
2025-12-16;10:35:55;Executed;"SCALE28VRK7kPVX";"Amazon.com";Security;Sell;US0231351067;2,876;188,92;543,33392;0,00;0,00;EUR
2025-12-16;10:35:08;Executed;"SCAL6iTpy2H7Y3e";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;50;6,643;-332,15;0,00;0,00;EUR
2025-12-16;10:32:44;Executed;"SCALK3GuCsnDRYS";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;33,486;-334,86;0,00;0,00;EUR
2025-12-16;10:28:43;Executed;"SCALyU5rWxVB9WT";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;10;41,134;-411,34;0,00;0,00;EUR
2025-12-15;21:41:34;Executed;"SCALjR1SyxGfTms";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;100;6,9035;-690,35;0,00;0,00;EUR
2025-12-15;21:41:07;Executed;"SCAL5SwRPeYnVTf";"Leverage Shares 3x Alibaba ETP";Security;Buy;XS2337090851;50;5,654;-282,70;0,00;0,00;EUR
2025-12-15;21:39:00;Executed;"SCALz9CgXGhit4r";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;0,5969;-298,45;0,00;0,00;EUR
2025-12-15;10:56:42;Executed;"SCALxGjQCwWS6vF";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;50;20,284;-1.014,20;0,00;0,00;EUR
2025-12-12;19:11:08;Executed;"SCALiYqin2jd3aW";"Leverage Shares 4x Long Semiconductors ETP";Security;Buy;XS2779861082;35;7,7015;-269,5525;0,00;0,00;EUR
2025-12-12;18:49:10;Executed;"SCALuf2nDvy3QjY";"WisdomTree Silver 2x Daily Leveraged";Security;Buy;JE00B2NFTS64;30;19,297;-578,91;0,00;0,00;EUR
2025-12-12;10:44:14;Executed;"SCALGJA6a8tpq7u";"WisdomTree S&P 500 5x Daily Leveraged";Security;Sell;XS2771643025;20;35,89;717,80;0,00;0,00;EUR
2025-12-12;10:43:49;Executed;"SCALs9VjGuRvzpq";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;20;20,668;413,36;0,00;0,00;EUR
2025-12-10;21:16:49;Executed;"SCALeXuGotV3mQt";"Leverage Shares 4x Long Semiconductors ETP";Security;Sell;XS2779861082;35;8,7815;307,3525;0,00;0,00;EUR
2025-12-09;15:36:19;Executed;"SCALFKrANmY4iR7";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;20;18,092;361,84;0,00;0,00;EUR
2025-12-08;22:47:29;Executed;"SCALeeKNbJSV9LT";"Leverage Shares 3x AMD ETP";Security;Sell;XS2337090422;700;1,2534;877,38;0,00;0,00;EUR
2025-12-08;01:00:00;Executed;"5KX6MI";"Migration Cash";Cash;Withdrawal;;;;-3.700,10;0,00;;EUR
2025-12-08;01:00:00;Executed;"E9QJ7K6CMIYSPDVAWQE2CT";"Scalable Capital Broker withdrawal";Cash;Withdrawal;;;;-2.000,00;0,00;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BGV5VN51-WDP";"Xtrackers Artificial Intelligence & Big Data (Acc)";Security;Security transfer;IE00BGV5VN51;1,801;155,52;280,09152;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2337090851-WDP";"Leverage Shares 3x Alibaba ETP";Security;Security transfer;XS2337090851;300;6,6275;1.988,25;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2337092550-WDP";"Leverage Shares 3x UBER ETP Securities";Security;Security transfer;XS2337092550;11.250;0,8129;9.145,125;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE0003BJ2JS4-WDP";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Security transfer;IE0003BJ2JS4;97;45,725;4.435,325;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE000I8KRLL9-WDP";"iShares MSCI Global Semiconductors (Acc)";Security;Security transfer;IE000I8KRLL9;100,235;9,472;949,42592;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2757381749-WDP";"Leverage Shares 3x Baidu ETP Securities";Security;Security transfer;XS2757381749;900;6,54;5.886,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-EUR-DEPOSIT";"";Cash;Deposit;;;;3.700,10;0,00;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-GB00BNRRF659-WDP";"CoinShares Physical Staked Cardano";Security;Security transfer;GB00BNRRF659;379;0,3934;149,0986;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE000RDRMSD1-WDP";"iShares Blockchain Technology (Acc)";Security;Security transfer;IE000RDRMSD1;21;15,30;321,30;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00B4NCWG09-WDP";"iShares Physical Silver ETC (Acc)";Security;Security transfer;IE00B4NCWG09;1,22;47,872;58,40384;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00B60SX394-WDP";"Invesco MSCI World (Acc)";Security;Security transfer;IE00B60SX394;5,375;119,925;644,596875;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-JE00B2NFTS64-WDP";"WisdomTree Silver 2x Daily Leveraged";Security;Security transfer;JE00B2NFTS64;70;17,551;1.228,57;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-NL0009805522-WDP";"Nebius Group";Security;Security transfer;NL0009805522;14;84,50;1.183,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US26740W1099-WDP";"D-Wave Quantum";Security;Security transfer;US26740W1099;13;23,30;302,90;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2779861082-WDP";"Leverage Shares 4x Long Semiconductors ETP";Security;Security transfer;XS2779861082;435;8,701;3.784,935;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US5533681012-WDP";"MP Materials Corp";Security;Security transfer;US5533681012;15;53,60;804,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US67066G1040-WDP";"NVIDIA";Security;Security transfer;US67066G1040;5,453;156,72;854,59416;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2472195101-WDP";"Leverage Shares 3x Long Gold";Security;Security transfer;XS2472195101;2;44,59;89,18;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2771643025-WDP";"WisdomTree S&P 500 5x Daily Leveraged";Security;Security transfer;XS2771643025;60;36,45;2.187,00;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2820604770-WDP";"Leverage Shares 3x NVIDIA ETP";Security;Security transfer;XS2820604770;40,722;47,042;1.915,644324;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BK5BZQ82-WDP";"Leverage Shares 3x Amazon ETP";Security;Security transfer;IE00BK5BZQ82;400;7,3885;2.955,40;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BMFKG444-WDP";"Xtrackers Nasdaq 100 (Acc)";Security;Security transfer;IE00BMFKG444;10,913;51,15;558,19995;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BQT3WG13-WDP";"iShares MSCI China A (Acc)";Security;Security transfer;IE00BQT3WG13;7;4,8345;33,8415;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-JE00BN7KB334-WDP";"WisdomTree Natural Gas";Security;Security transfer;JE00BN7KB334;180;6,944;1.249,92;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US0231351067-WDP";"Amazon.com";Security;Security transfer;US0231351067;2,876;197,22;567,20472;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US0381692070-WDP";"Applied Digital";Security;Security transfer;US0381692070;27;26,70;720,90;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-US30303M1027-WDP";"Meta Platforms A";Security;Security transfer;US30303M1027;1,263;578,00;730,014;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2399367502-WDP";"Leverage Shares 3x Long Semiconductors ETP Securities";Security;Security transfer;XS2399367502;200;7,169;1.433,80;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-CH1102728750-WDP";"21shares Cardano ETP";Security;Security transfer;CH1102728750;227;6,5595;1.489,0065;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00B3WJKG14-WDP";"iShares S&P 500 Information Technology Sector (Acc)";Security;Security transfer;IE00B3WJKG14;5,049;36,495;184,263255;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00B4ND3602-WDP";"iShares Physical Gold ETC";Security;Security transfer;IE00B4ND3602;1,298;70,01;90,87298;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2337090422-WDP";"Leverage Shares 3x AMD ETP";Security;Security transfer;XS2337090422;4.200;1,1528;4.841,76;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-XS2399367254-WDP";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Security transfer;XS2399367254;200;2,6614;532,28;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00B5BMR087-WDP";"iShares Core S&P 500 (Acc)";Security;Security transfer;IE00B5BMR087;0,783;631,46;494,43318;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BK5BZV36-WDP";"Leverage Shares 3x Microsoft ETP";Security;Security transfer;IE00BK5BZV36;30;58,02;1.740,60;;;EUR
2025-12-06;01:00:00;Executed;"SWITCH-101-d33w2jiDjraqDPNad9wEPM-IE00BK5C1B80-WDP";"Leverage Shares 3x Facebook ETP";Security;Security transfer;IE00BK5C1B80;1.286;6,2725;8.066,435;;;EUR
2025-12-05;01:00:00;Executed;"ARKA 00869116372";"KKT-Abschluss";Cash;Interest;;;;6,40;0,00;2,28;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595703853";"21shares Cardano ETP";Security;Security transfer;CH1102728750;-227;7,0015;-1.589,3405;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704563";"iShares Core S&P 500 (Acc)";Security;Security transfer;IE00B5BMR087;-0,783;628,92;-492,44436;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704280";"iShares Blockchain Technology (Acc)";Security;Security transfer;IE000RDRMSD1;-21;15,48;-325,08;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705246";"Xtrackers Nasdaq 100 (Acc)";Security;Security transfer;IE00BMFKG444;-10,913;50,74;-553,72562;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595707231";"WisdomTree S&P 500 5x Daily Leveraged";Security;Security transfer;XS2771643025;-60;35,234;-2.114,04;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595707327";"Leverage Shares 4x Long Semiconductors ETP";Security;Security transfer;XS2779861082;-435;8,235;-3.582,225;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595707511";"Leverage Shares 3x NVIDIA ETP";Security;Security transfer;XS2820604770;-40,722;45,426;-1.849,837572;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704039";"WisdomTree Uranium and Nuclear Energy (Acc)";Security;Security transfer;IE0003BJ2JS4;-97;45,50;-4.413,50;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704852";"Leverage Shares 3x Amazon ETP";Security;Security transfer;IE00BK5BZQ82;-400;7,6795;-3.071,80;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706888";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Security transfer;XS2399367254;-200;3,0624;-612,48;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704423";"iShares Physical Silver ETC (Acc)";Security;Security transfer;IE00B4NCWG09;-1,22;46,908;-57,22776;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705368";"iShares MSCI China A (Acc)";Security;Security transfer;IE00BQT3WG13;-7;4,776;-33,432;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705807";"Amazon.com";Security;Security transfer;US0231351067;-2,876;195,44;-562,08544;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706297";"NVIDIA";Security;Security transfer;US67066G1040;-5,453;156,76;-854,81228;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706044";"Meta Platforms A";Security;Security transfer;US30303M1027;-1,263;571,70;-722,0571;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706966";"Leverage Shares 3x Long Semiconductors ETP Securities";Security;Security transfer;XS2399367502;-200;7,174;-1.434,80;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704356";"iShares S&P 500 Information Technology Sector (Acc)";Security;Security transfer;IE00B3WJKG14;-5,049;36,24;-182,97576;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705051";"Leverage Shares 3x Facebook ETP";Security;Security transfer;IE00BK5C1B80;-1.286;5,689;-7.316,054;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705976";"D-Wave Quantum";Security;Security transfer;US26740W1099;-13;24,60;-319,80;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595703970";"CoinShares Physical Staked Cardano";Security;Security transfer;GB00BNRRF659;-379;0,4143;-157,0197;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704677";"Invesco MSCI World (Acc)";Security;Security transfer;IE00B60SX394;-5,375;119,465;-642,124375;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705711";"Nebius Group";Security;Security transfer;NL0009805522;-14;88,50;-1.239,00;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705882";"Applied Digital";Security;Security transfer;US0381692070;-27;26,60;-718,20;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706675";"Leverage Shares 3x UBER ETP Securities";Security;Security transfer;XS2337092550;-11.250;0,8055;-9.061,875;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705475";"WisdomTree Silver 2x Daily Leveraged";Security;Security transfer;JE00B2NFTS64;-70;16,903;-1.183,21;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595707058";"Leverage Shares 3x Long Gold";Security;Security transfer;XS2472195101;-2;43,00;-86,00;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704166";"iShares MSCI Global Semiconductors (Acc)";Security;Security transfer;IE000I8KRLL9;-100,235;9,455;-947,721925;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704484";"iShares Physical Gold ETC";Security;Security transfer;IE00B4ND3602;-1,298;70,16;-91,06768;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704770";"Xtrackers Artificial Intelligence & Big Data (Acc)";Security;Security transfer;IE00BGV5VN51;-1,801;153,70;-276,8137;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595704947";"Leverage Shares 3x Microsoft ETP";Security;Security transfer;IE00BK5BZV36;-30;57,13;-1.713,90;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595705588";"WisdomTree Natural Gas";Security;Security transfer;JE00BN7KB334;-180;6,5955;-1.187,19;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706167";"MP Materials Corp";Security;Security transfer;US5533681012;-15;52,60;-789,00;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706414";"Leverage Shares 3x AMD ETP";Security;Security transfer;XS2337090422;-4.200;1,1595;-4.869,90;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595706560";"Leverage Shares 3x Alibaba ETP";Security;Security transfer;XS2337090851;-300;6,507;-1.952,10;;;EUR
2025-12-05;01:00:00;Executed;"WWUM 00595707135";"Leverage Shares 3x Baidu ETP Securities";Security;Security transfer;XS2757381749;-900;5,4805;-4.932,45;;;EUR
2025-12-02;23:20:14;Expired;"SCAL3GmA3EeK3pD";"Leverage Shares 3x Alibaba ETP";Security;Sell;XS2337090851;0;0,00;0,00;0,00;0,00;EUR
2025-12-02;23:08:18;Expired;"SCALLBZHKsiTbes";"Nebius Group";Security;Sell;NL0009805522;0;0,00;0,00;0,00;0,00;EUR
2025-12-02;12:27:10;Executed;"SCALUb46fbEezXJ";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Sell;XS2399367254;120;2,5606;307,272;0,00;0,00;EUR
2025-12-02;01:00:00;Executed;"AASE 92054532";"";Cash;Taxes;;;;144,06;0,00;;EUR
2025-12-01;10:33:43;Executed;"SCALjPhXswzfnx7";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;20;17,038;340,76;0,00;27,66;EUR
2025-12-01;01:00:00;Executed;"AASE 90991922";"Steuerausgleich - Apple Inc. ( US0378331005/EUR )";Cash;Taxes;;;;14,08;0,00;;EUR
2025-11-28;17:03:34;Executed;"SCALg3B3vdZrmEo";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;30;16,15;484,50;0,00;30,26;EUR
2025-11-28;13:52:09;Executed;"SCALxP5GiHEngW8";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;30;15,00;450,00;0,00;19,07;EUR
2025-11-28;10:45:17;Executed;"SCALRrQ7gCkACuf";"WisdomTree S&P 500 5x Daily Leveraged";Security;Sell;XS2771643025;30;35,02;1.050,60;0,00;12,53;EUR
2025-11-28;09:54:27;Cancelled;"SCALuHghrU5d14e";"WisdomTree Silver 2x Daily Leveraged";Security;Sell;JE00B2NFTS64;0;0,00;0,00;0,00;0,00;EUR
2025-11-25;20:15:10;Executed;"SCALURJ2BKdDRoW";"WisdomTree Natural Gas";Security;Buy;JE00BN7KB334;50;6,0055;-300,275;0,00;0,00;EUR
2025-11-25;15:48:55;Executed;"SCALcbzXhtdnuEw";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;400;0,8574;-342,96;0,00;0,00;EUR
2025-11-25;15:48:39;Executed;"SCALqownfbLeeRB";"iShares Core S&P 500 (Acc)";Security;Sell;IE00B5BMR087;1;616,92;616,92;0,00;6,36;EUR
2025-11-25;14:37:53;Executed;"SCALueaQeyvsgwp";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;500;0,9542;-477,10;0,00;0,00;EUR
2025-11-25;01:00:00;Executed;"965733654";"scalable";Cash;Deposit;;;;1.000,00;0,00;;EUR
2025-11-25;01:00:00;Executed;"CAYIDAOCJ99VWZS6";"PRIME+ subscription";Cash;Fee;;;;-4,99;0,00;;EUR
2025-11-24;08:26:09;Executed;"SCALqtzdjJKpZsk";"Leverage Shares 3x Microsoft ETP";Security;Buy;IE00BK5BZV36;5;59,01;-295,05;0,00;0,00;EUR
2025-11-24;08:25:47;Executed;"SCALJ6TLCTe1mRi";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;50;7,1545;-357,725;0,00;0,00;EUR
2025-11-24;08:25:24;Cancelled;"SCALs7cneKzKBfp";"Leverage Shares 3x NVIDIA ETP";Security;Buy;XS2820604770;0;0,00;0,00;0,00;0,00;EUR
2025-11-24;08:23:40;Executed;"SCALake9nGG2hhz";"Leverage Shares 3x Long Coinbase (COIN) ETP";Security;Buy;XS2399367254;100;2,265;-226,50;0,99;0,00;EUR
2025-11-24;08:23:21;Executed;"SCALqWgzGqb1wFs";"Leverage Shares 3x UBER ETP Securities";Security;Buy;XS2337092550;500;0,6995;-349,75;0,00;0,00;EUR
2025-11-24;08:23:01;Executed;"SCALMoTgGZRchbR";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;300;1,0583;-317,49;0,00;0,00;EUR
2025-11-24;08:22:21;Executed;"SCALEFeqmhH3CMk";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;31,256;-312,56;0,00;0,00;EUR
2025-11-24;01:00:00;Executed;"965712138";"scalable";Cash;Deposit;;;;500,00;0,00;;EUR
2025-11-21;16:38:15;Executed;"SCALG1C4Kyx6aYW";"NVIDIA";Security;Sell;US67066G1040;5;151,02;755,10;0,00;54,55;EUR
2025-11-21;15:48:09;Executed;"SCALeVK8ZW5qmdP";"iShares S&P 500 Information Technology Sector (Acc)";Security;Sell;IE00B3WJKG14;32;34,69;1.110,08;0,00;25,58;EUR
2025-11-21;15:41:49;Executed;"SCALBwktW6WV2wA";"Leverage Shares 3x Long Semiconductors ETP Securities";Security;Buy;XS2399367502;50;5,3145;-265,725;0,00;0,00;EUR
2025-11-21;15:33:15;Executed;"SCALYZC1Qbm4wqW";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;400;1,0498;-419,92;0,00;0,00;EUR
2025-11-21;11:10:00;Executed;"SCALR4enNorDrnH";"Leverage Shares 3x Long Gold";Security;Sell;XS2472195101;18;39,402;709,236;0,00;5,20;EUR
2025-11-21;11:07:01;Executed;"SCALxNs2Pauk7cc";"Leverage Shares 3x Microsoft ETP";Security;Buy;IE00BK5BZV36;5;57,24;-286,20;0,00;0,00;EUR
2025-11-21;11:06:37;Executed;"SCALV8DNtHdQEma";"WisdomTree S&P 500 5x Daily Leveraged";Security;Buy;XS2771643025;10;28,21;-282,10;0,00;0,00;EUR
2025-11-21;11:05:10;Executed;"SCALsSw7YTcHuXf";"Leverage Shares 3x AMD ETP";Security;Buy;XS2337090422;300;0,9473;-284,19;0,00;0,00;EUR
2025-11-21;11:04:33;Executed;"SCAL38duGuAY5Cj";"Leverage Shares 3x Amazon ETP";Security;Buy;IE00BK5BZQ82;50;6,4545;-322,725;0,00;0,00;EUR
2025-11-21;11:04:01;Executed;"SCALpkPB5sDboLq";"iShares Physical Silver ETC (Acc)";Security;Sell;IE00B4NCWG09;9;40,588;365,292;0,00;1,00;EUR
2025-11-21;11:03:38;Executed;"SCALM3K5VsxnQGD";"iShares Physical Gold ETC";Security;Sell;IE00B4ND3602;9;68,235;614,115;0,00;1,59;EUR
